,detail_id,order_id,dishes_id,logicprn_name,parent_class_name,dishes_name,itemis_add,counts,amounts,cost,place_order_time,discount_amt,discount_reason,kick_back,add_inprice,add_info,bar_code,picture_file,emp_id
3,2358,366,606106,NA,NA,Ã˙∞Â≈£»‚,0,1,66,NA,2016/8/11 11:53,NA,NA,NA,0,NA,NA,/jsp/pc/images/606106.jpg,1159
4,2361,366,610003,NA,NA,À‚œ„∞¸,0,1,13,NA,2016/8/11 11:54,NA,NA,NA,0,NA,NA,caipu/503002.jpg,1159
5,2360,366,610043,NA,NA,»‚∂°«—◊”,0,1,39,NA,2016/8/11 11:54,NA,NA,NA,0,NA,NA,caipu/305002.jpg,1159
6,2362,366,610011,NA,NA,∞◊∑π/¥ÛÕÎ,0,1,10,NA,2016/8/11 11:56,NA,NA,NA,0,NA,NA,caipu/601005.jpg,1159
7,2901,412,609969,NA,NA,œ„¿±∏Ø»È≥¥œ∫,0,1,56,NA,2016/8/11 11:59,NA,NA,NA,0,NA,NA,caipu/101004.jpg,1169
8,2905,412,609935,NA,NA,…Ω“©—¯…˙÷‡,0,1,19,NA,2016/8/11 12:01,NA,NA,NA,0,NA,NA,caipu/602001.jpg,1169
9,2904,412,609963,NA,NA,≈Ã–∑’Ùµ∞,0,1,55,NA,2016/8/11 12:01,NA,NA,NA,0,NA,NA,caipu/102003.jpg,1169
10,2906,412,609943,NA,NA,∂ÁΩ∑”„Õ∑,0,1,55,NA,2016/8/11 12:03,NA,NA,NA,0,NA,NA,caipu/103004.jpg,1169
11,2907,412,609945,NA,NA,≈©∑Ú…Ω»™NFCπ˚÷≠100%≥»÷≠,0,1,6,NA,2016/8/11 12:04,NA,NA,NA,0,NA,NA,caipu/404001.jpg,1169
12,2908,412,609949,NA,NA,“‚Œƒƒ˚√ ÷≠ ,0,1,13,NA,2016/8/11 12:05,NA,NA,NA,0,NA,NA,caipu/404005.jpg,1169
13,2909,412,609950,NA,NA,¥ÛÀ‚‹»≤À,0,1,30,NA,2016/8/11 12:07,NA,NA,NA,0,NA,NA,caipu/303001.jpg,1169
14,2910,412,609951,NA,NA,Ï¡≥¥¥Û∞◊≤À,0,1,29,NA,2016/8/11 12:07,NA,NA,NA,0,NA,NA,caipu/303002.jpg,1169
15,2911,412,609948,NA,NA,¬∂¬∂ŒﬁÃ«–”» ¬∂,0,1,7,NA,2016/8/11 12:07,NA,NA,NA,0,NA,NA,caipu/404004.jpg,1169
16,2246,346,609970,NA,NA,¬È¿±–°¡˙œ∫,0,1,99,NA,2016/8/11 12:10,NA,NA,NA,0,NA,NA,caipu/101006.jpg,1520
17,2245,346,609960,NA,NA,∞◊∫˙Ω∑∫˙¬‹≤∑—Ú»‚Ã¿,0,1,35,NA,2016/8/11 12:10,NA,NA,NA,0,NA,NA,caipu/202006.jpg,1520
18,2249,346,609944,NA,NA,ÀÆ÷Û”„,0,1,65,NA,2016/8/11 12:11,NA,NA,NA,0,NA,NA,caipu/103005.jpg,1520
19,2252,346,610037,NA,NA,¿±≥¥∫£¥¯Àø,0,1,19,NA,2016/8/11 12:16,NA,NA,NA,0,NA,NA,caipu/105001.jpg,1520
20,2253,346,609991,NA,NA,"œ„øæ≈£≈≈
",0,1,55,NA,2016/8/11 12:17,NA,NA,NA,0,NA,NA,caipu/201001.jpg,1520
21,2257,346,610051,NA,NA,¡π∞Ë¬‹≤∑Àø,0,1,20,NA,2016/8/11 12:18,NA,NA,NA,0,NA,NA,caipu/301005.jpg,1520
22,2259,346,609953,NA,NA,¡π∞Ë≤§≤À,0,1,27,NA,2016/8/11 12:18,NA,NA,NA,0,NA,NA,caipu/303004.jpg,1520
23,2263,346,610021,NA,NA,±¨≥¥º¶≥·,0,1,56,NA,2016/8/11 12:20,NA,NA,NA,0,NA,NA,caipu/204004.jpg,1520
24,2268,346,609939,NA,NA,œ„πΩº¶»‚÷‡,0,1,15,NA,2016/8/11 12:22,NA,NA,NA,0,NA,NA,caipu/602005.jpg,1520
25,2265,346,610011,NA,NA,∞◊∑π/¥ÛÕÎ,0,1,10,NA,2016/8/11 12:22,NA,NA,NA,0,NA,NA,caipu/601005.jpg,1520
26,2863,409,609943,NA,NA,∂ÁΩ∑”„Õ∑,0,1,55,NA,2016/8/11 12:55,NA,NA,NA,0,NA,NA,caipu/103004.jpg,1108
27,2382,369,609970,NA,NA,¬È¿±–°¡˙œ∫,0,1,99,NA,2016/8/11 12:56,NA,NA,NA,0,NA,NA,caipu/101006.jpg,1467
28,2383,369,609946,NA,NA,π»µæ–°◊Ø ,0,1,38,NA,2016/8/11 12:57,NA,NA,NA,0,NA,NA,caipu/404002.jpg,1467
29,2385,369,609937,NA,NA,±˘Ã«∫Ï∂πﬁ≤√◊÷‡,0,1,15,NA,2016/8/11 12:58,NA,NA,NA,0,NA,NA,caipu/602003.jpg,1467
30,2868,409,609961,NA,NA,Ω™¥–≥¥ª®–∑,0,1,45,NA,2016/8/11 12:58,NA,NA,NA,0,NA,NA,caipu/102001.jpg,1108
31,2384,369,610058,NA,NA,≥¨»À∆¯π„ Ω≥¶∑€,0,1,18,NA,2016/8/11 12:58,NA,NA,NA,0,NA,NA,caipu/604002.jpg,1467
32,2865,409,610062,NA,NA,À‚»ÿ…˙Ú∫,0,1,49,NA,2016/8/11 12:58,NA,NA,NA,0,NA,NA,caipu/104001.jpg,1108
33,2386,369,609973,NA,NA,◊œ Ì√Ê∞¸æÌ,0,1,20,NA,2016/8/11 12:59,NA,NA,NA,0,NA,NA,caipu/502003.jpg,1467
34,2871,409,609994,NA,NA,"∂¿º“±°∫…œ œ∫≈£»‚æÌ


",0,1,45,NA,2016/8/11 12:59,NA,NA,NA,0,NA,NA,caipu/201004.jpg,1108
35,2877,409,610020,NA,NA,"≈›Ω∑∑Ô◊¶


",0,1,58,NA,2016/8/11 12:59,NA,NA,NA,0,NA,NA,caipu/204003.jpg,1108
36,2879,409,610042,NA,NA,ŒÂ≤ ∂π,0,1,29,NA,2016/8/11 13:01,NA,NA,NA,0,NA,NA,caipu/305001.jpg,1108
37,2881,409,610017,NA,NA,À·¿±≈∫∂°,0,1,33,NA,2016/8/11 13:01,NA,NA,NA,0,NA,NA,caipu/302006.jpg,1108
38,2878,409,610044,NA,NA,ƒæ–ÎÕ„∂π,0,1,32,NA,2016/8/11 13:01,NA,NA,NA,0,NA,NA,caipu/305003.jpg,1108
39,2883,409,609986,NA,NA,π˛∂˚±ı∆°æ∆πﬁ◊∞,0,1,7,NA,2016/8/11 13:02,NA,NA,NA,0,NA,NA,caipu/403001.jpg,1108
40,2892,409,609988,NA,NA,∞ŸÕ˛∆°æ∆πﬁ◊∞,0,1,6,NA,2016/8/11 13:03,NA,NA,NA,0,NA,NA,caipu/403003.jpg,1108
41,2884,409,609944,NA,NA,ÀÆ÷Û”„,0,1,65,NA,2016/8/11 13:03,NA,NA,NA,0,NA,NA,caipu/103005.jpg,1108
42,2888,409,609946,NA,NA,π»µæ–°◊Ø ,0,1,38,NA,2016/8/11 13:03,NA,NA,NA,0,NA,NA,caipu/404002.jpg,1108
43,2896,409,609989,NA,NA,«‡µ∫∆°æ∆πﬁ◊∞,0,1,7,NA,2016/8/11 13:04,NA,NA,NA,0,NA,NA,caipu/403004.jpg,1108
44,2900,409,610011,NA,NA,∞◊∑π/¥ÛÕÎ,0,1,10,NA,2016/8/11 13:04,NA,NA,NA,0,NA,NA,caipu/601005.jpg,1108
45,2912,409,609970,NA,NA,¬È¿±–°¡˙œ∫,0,1,99,NA,2016/8/11 13:04,NA,NA,NA,0,NA,NA,caipu/101006.jpg,1108
46,2914,409,609933,NA,NA,◊‘÷∆÷Ì»‚∏¨,0,1,48,NA,2016/8/11 13:05,NA,NA,NA,0,NA,NA,caipu/203004.jpg,1108
47,2913,409,610004,NA,NA,ƒœπœ÷• ø∞¸,0,1,10,NA,2016/8/11 13:05,NA,NA,NA,0,NA,NA,caipu/503003.jpg,1108
48,2915,409,609935,NA,NA,…Ω“©—¯…˙÷‡,0,1,19,NA,2016/8/11 13:07,NA,NA,NA,0,NA,NA,caipu/602001.jpg,1108
49,2917,409,609975,NA,NA,“ª∆∑œ„À÷≈∫,0,1,10,NA,2016/8/11 13:07,NA,NA,NA,0,NA,NA,caipu/502005.jpg,1108
50,2920,409,610025,NA,NA,∑¨«—µ∞Ã¿,0,1,25,NA,2016/8/11 13:09,NA,NA,NA,0,NA,NA,caipu/204008.jpg,1108
51,1869,298,609942,NA,NA,¿±≥¥ˆœ”„,0,1,58,NA,2016/8/11 13:10,NA,NA,NA,0,NA,NA,caipu/103003.jpg,1098
52,1873,298,610019,NA,NA,∞◊’∂º¶,0,1,88,NA,2016/8/11 13:11,NA,NA,NA,0,NA,NA,caipu/204002.jpg,1098
53,1875,298,610025,NA,NA,∑¨«—µ∞Ã¿,0,1,25,NA,2016/8/11 13:13,NA,NA,NA,0,NA,NA,caipu/204008.jpg,1098
54,1879,298,609932,NA,NA,±¨≥¥÷Ì∏Œ,0,1,68,NA,2016/8/11 13:17,NA,NA,NA,0,NA,NA,caipu/203003.jpg,1098
55,1881,298,610048,NA,NA,∞ËÕ¡∂πÀø,0,1,25,NA,2016/8/11 13:18,NA,NA,NA,0,NA,NA,caipu/301002.jpg,1098
56,1882,298,610016,NA,NA,ŒÂ≤ ≈∫√Á,0,1,35,NA,2016/8/11 13:18,NA,NA,NA,0,NA,NA,caipu/302005.jpg,1098
57,1880,298,609934,NA,NA,«€≤À≥¥—¸ª®,0,1,18,NA,2016/8/11 13:18,NA,NA,NA,0,NA,NA,caipu/203005.jpg,1098
58,1883,298,610011,NA,NA,∞◊∑π/¥ÛÕÎ,0,1,10,NA,2016/8/11 13:19,NA,NA,NA,0,NA,NA,caipu/601005.jpg,1098
59,1884,298,609948,NA,NA,¬∂¬∂ŒﬁÃ«–”» ¬∂,0,2,7,NA,2016/8/11 13:20,NA,NA,NA,0,NA,NA,caipu/404004.jpg,1098
60,2625,390,609970,NA,NA,¬È¿±–°¡˙œ∫,0,1,99,NA,2016/8/11 13:28,NA,NA,NA,0,NA,NA,caipu/101006.jpg,1507
61,2627,390,609995,NA,NA,"µ≥≤Œª∆‹ŒÏ¿≈£Œ≤


",0,1,35,NA,2016/8/11 13:28,NA,NA,NA,0,NA,NA,caipu/201005.jpg,1507
62,2629,390,609968,NA,NA,”ÕÏÀ¬È¿±œ∫,0,1,65,NA,2016/8/11 13:30,NA,NA,NA,0,NA,NA,caipu/101003.jpg,1507
63,2634,390,610023,NA,NA,∆°æ∆—º,0,1,48,NA,2016/8/11 13:32,NA,NA,NA,0,NA,NA,caipu/204006.jpg,1507
64,2638,390,610029,NA,NA,ª∆ª®≤À≥¥ƒæ∂˙,0,1,35,NA,2016/8/11 13:32,NA,NA,NA,0,NA,NA,caipu/304003.jpg,1507
65,2639,390,610044,NA,NA,ƒæ–ÎÕ„∂π,0,1,32,NA,2016/8/11 13:33,NA,NA,NA,0,NA,NA,caipu/305003.jpg,1507
66,2641,390,610028,NA,NA,≈‡∏˘ª®≤À,0,1,35,NA,2016/8/11 13:33,NA,NA,NA,0,NA,NA,caipu/304002.jpg,1507
67,2647,390,609951,NA,NA,Ï¡≥¥¥Û∞◊≤À,0,1,29,NA,2016/8/11 13:34,NA,NA,NA,0,NA,NA,caipu/303002.jpg,1507
68,2653,390,610012,NA,NA,œ„πΩ∆»µ∞,0,1,39,NA,2016/8/11 13:35,NA,NA,NA,0,NA,NA,caipu/302001.jpg,1507
69,2661,390,610048,NA,NA,∞ËÕ¡∂πÀø,0,1,25,NA,2016/8/11 13:36,NA,NA,NA,0,NA,NA,caipu/301002.jpg,1507
70,2668,390,610049,NA,NA,±¨≥¥À´Àø,0,1,35,NA,2016/8/11 13:37,NA,NA,NA,0,NA,NA,caipu/301003.jpg,1507
71,2676,390,609957,NA,NA,"√…π≈øæ—ÚÕ»


",0,1,48,NA,2016/8/11 13:38,NA,NA,NA,0,NA,NA,caipu/202003.jpg,1507
72,2681,390,610008,NA,NA,ŒÂ…´≈¥√◊∑π(∆ﬂ…´),0,1,35,NA,2016/8/11 13:39,NA,NA,NA,0,NA,NA,caipu/601002.jpg,1507
73,3711,1115,609961,NA,NA,Ω™¥–≥¥ª®–∑,0,1,45,NA,2016/8/11 17:05,NA,NA,NA,0,NA,NA,caipu/102001.jpg,1603
74,3713,1115,610063,NA,NA,À‚œ„¿±ª®º◊,0,1,45,NA,2016/8/11 17:05,NA,NA,NA,0,NA,NA,caipu/104002.jpg,1603
75,3710,1115,609968,NA,NA,”ÕÏÀ¬È¿±œ∫,0,1,65,NA,2016/8/11 17:05,NA,NA,NA,0,NA,NA,caipu/101003.jpg,1603
76,4088,1147,609965,NA,NA,¥–Ω™≥¥–∑,0,1,109,NA,2016/8/11 17:05,NA,NA,NA,0,NA,NA,caipu/102005.jpg,1211
77,3712,1115,609941,NA,NA,«Â’Ù∫£”„,0,1,78,NA,2016/8/11 17:05,NA,NA,NA,0,NA,NA,caipu/103002.jpg,1603
78,3717,1115,610028,NA,NA,≈‡∏˘ª®≤À,0,1,35,NA,2016/8/11 17:06,NA,NA,NA,0,NA,NA,caipu/304002.jpg,1603
79,3716,1115,609950,NA,NA,¥ÛÀ‚‹»≤À,0,1,30,NA,2016/8/11 17:06,NA,NA,NA,0,NA,NA,caipu/303001.jpg,1603
80,3715,1115,609953,NA,NA,¡π∞Ë≤§≤À,0,1,27,NA,2016/8/11 17:06,NA,NA,NA,0,NA,NA,caipu/303004.jpg,1603
81,3714,1115,609931,NA,NA,ÏÀ÷Ì ÷,0,1,58,NA,2016/8/11 17:06,NA,NA,NA,0,NA,NA,caipu/203002.jpg,1603
82,3718,1115,609986,NA,NA,π˛∂˚±ı∆°æ∆πﬁ◊∞,0,4,7,NA,2016/8/11 17:07,NA,NA,NA,0,NA,NA,caipu/403001.jpg,1603
83,4091,1147,609943,NA,NA,∂ÁΩ∑”„Õ∑,0,1,55,NA,2016/8/11 17:07,NA,NA,NA,0,NA,NA,caipu/103004.jpg,1211
84,3719,1115,609974,NA,NA,ƒœπœË€ËΩ–°±˝∏…,0,1,19,NA,2016/8/11 17:07,NA,NA,NA,0,NA,NA,caipu/502004.jpg,1603
85,3721,1115,610056,NA,NA,÷Ω±≠µ∞∏‚,0,1,8,NA,2016/8/11 17:08,NA,NA,NA,0,NA,NA,caipu/501005.jpg,1603
86,3720,1115,609971,NA,NA,¥Û¿Ì ØƒÃ”Õµ∞∏‚,0,1,13,NA,2016/8/11 17:08,NA,NA,NA,0,NA,NA,caipu/502001.jpg,1603
87,3723,1115,609935,NA,NA,…Ω“©—¯…˙÷‡,0,1,19,NA,2016/8/11 17:09,NA,NA,NA,0,NA,NA,caipu/602001.jpg,1603
88,3722,1115,609938,NA,NA,–°√◊ƒœπœ÷‡,0,2,13,NA,2016/8/11 17:09,NA,NA,NA,0,NA,NA,caipu/602004.jpg,1603
89,3724,1115,610011,NA,NA,∞◊∑π/¥ÛÕÎ,0,1,10,NA,2016/8/11 17:10,NA,NA,NA,0,NA,NA,caipu/601005.jpg,1603
90,4095,1147,610016,NA,NA,ŒÂ≤ ≈∫√Á,0,1,35,NA,2016/8/11 17:10,NA,NA,NA,0,NA,NA,caipu/302005.jpg,1211
91,3726,1115,609957,NA,NA,"√…π≈øæ—ÚÕ»


",0,1,48,NA,2016/8/11 17:11,NA,NA,NA,0,NA,NA,caipu/202003.jpg,1603
92,4096,1147,609953,NA,NA,¡π∞Ë≤§≤À,0,1,27,NA,2016/8/11 17:11,NA,NA,NA,0,NA,NA,caipu/303004.jpg,1211
93,3725,1115,609955,NA,NA,∫Ïæ∆Ï¿—Ú»‚,0,1,108,NA,2016/8/11 17:11,NA,NA,NA,0,NA,NA,caipu/202001.jpg,1603
94,4097,1147,610024,NA,NA,"∫Ïæ∆Õ¡∂π…’—ºÕ»


",0,1,48,NA,2016/8/11 17:12,NA,NA,NA,0,NA,NA,caipu/204007.jpg,1211
95,3727,1115,610036,NA,NA,¬∑“◊¿≠∑∆∫Ïæ∆∏…∫Ï,0,1,158,NA,2016/8/11 17:12,NA,NA,NA,0,NA,NA,caipu/402005.jpg,1603
96,3728,1115,609948,NA,NA,¬∂¬∂ŒﬁÃ«–”» ¬∂,0,2,7,NA,2016/8/11 17:13,NA,NA,NA,0,NA,NA,caipu/404004.jpg,1603
97,3729,1115,609949,NA,NA,“‚Œƒƒ˚√ ÷≠ ,0,1,13,NA,2016/8/11 17:13,NA,NA,NA,0,NA,NA,caipu/404005.jpg,1603
98,3730,1115,609945,NA,NA,≈©∑Ú…Ω»™NFCπ˚÷≠100%≥»÷≠,0,1,6,NA,2016/8/11 17:14,NA,NA,NA,0,NA,NA,caipu/404001.jpg,1603
99,4098,1147,609946,NA,NA,π»µæ–°◊Ø ,0,1,38,NA,2016/8/11 17:15,NA,NA,NA,0,NA,NA,caipu/404002.jpg,1211
100,4099,1147,609975,NA,NA,“ª∆∑œ„À÷≈∫,0,1,10,NA,2016/8/11 17:16,NA,NA,NA,0,NA,NA,caipu/502005.jpg,1211
101,4101,1147,610061,NA,NA,≈£»‚º¶µ∞≥¶∑€,0,1,20,NA,2016/8/11 17:17,NA,NA,NA,0,NA,NA,caipu/604005.jpg,1211
102,4105,1147,610033,NA,NA,"’≈‘£∆œÃ—æ∆’≈‘£≥‡œº÷È∏…∫Ï


",0,1,32,NA,2016/8/11 17:17,NA,NA,NA,0,NA,NA,caipu/402002.jpg,1211
103,4100,1147,610008,NA,NA,ŒÂ…´≈¥√◊∑π(∆ﬂ…´),0,1,35,NA,2016/8/11 17:17,NA,NA,NA,0,NA,NA,caipu/601002.jpg,1211
104,4111,1147,609930,NA,NA,Õ„∂π Ì◊–÷Ìπ«Ã¿,0,1,39,NA,2016/8/11 17:21,NA,NA,NA,0,NA,NA,caipu/203001.jpg,1211
105,6225,726,609930,NA,NA,Õ„∂π Ì◊–÷Ìπ«Ã¿,0,1,39,NA,2016/8/11 17:39,NA,NA,NA,0,NA,NA,caipu/203001.jpg,1145
106,6223,726,609968,NA,NA,”ÕÏÀ¬È¿±œ∫,0,1,65,NA,2016/8/11 17:39,NA,NA,NA,0,NA,NA,caipu/101003.jpg,1145
107,6227,726,609931,NA,NA,ÏÀ÷Ì ÷,0,1,58,NA,2016/8/11 17:40,NA,NA,NA,0,NA,NA,caipu/203002.jpg,1145
108,6234,726,609934,NA,NA,«€≤À≥¥—¸ª®,0,1,18,NA,2016/8/11 17:41,NA,NA,NA,0,NA,NA,caipu/203005.jpg,1145
109,6231,726,609944,NA,NA,ÀÆ÷Û”„,0,1,65,NA,2016/8/11 17:41,NA,NA,NA,0,NA,NA,caipu/103005.jpg,1145
110,6229,726,609942,NA,NA,¿±≥¥ˆœ”„,0,1,58,NA,2016/8/11 17:41,NA,NA,NA,0,NA,NA,caipu/103003.jpg,1145
111,6233,726,610010,NA,NA,∞◊∑π/–°ÕÎ,0,4,1,NA,2016/8/11 17:41,NA,NA,NA,0,NA,NA,caipu/601004.jpg,1145
112,6232,726,609953,NA,NA,¡π∞Ë≤§≤À,0,1,27,NA,2016/8/11 17:41,NA,NA,NA,0,NA,NA,caipu/303004.jpg,1145
113,6236,726,609950,NA,NA,¥ÛÀ‚‹»≤À,0,1,30,NA,2016/8/11 17:42,NA,NA,NA,0,NA,NA,caipu/303001.jpg,1145
114,4894,600,609943,NA,NA,∂ÁΩ∑”„Õ∑,0,1,55,NA,2016/8/11 18:04,NA,NA,NA,0,NA,NA,caipu/103004.jpg,1126
115,4896,600,609942,NA,NA,¿±≥¥ˆœ”„,0,1,58,NA,2016/8/11 18:05,NA,NA,NA,0,NA,NA,caipu/103003.jpg,1126
116,4900,600,610029,NA,NA,ª∆ª®≤À≥¥ƒæ∂˙,0,1,35,NA,2016/8/11 18:12,NA,NA,NA,0,NA,NA,caipu/304003.jpg,1126
117,4898,600,610023,NA,NA,∆°æ∆—º,0,1,48,NA,2016/8/11 18:12,NA,NA,NA,0,NA,NA,caipu/204006.jpg,1126
118,4901,600,609949,NA,NA,“‚Œƒƒ˚√ ÷≠ ,0,1,13,NA,2016/8/11 18:12,NA,NA,NA,0,NA,NA,caipu/404005.jpg,1126
119,4902,600,609937,NA,NA,±˘Ã«∫Ï∂πﬁ≤√◊÷‡,0,1,15,NA,2016/8/11 18:15,NA,NA,NA,0,NA,NA,caipu/602003.jpg,1126
120,4734,587,609991,NA,NA,"œ„øæ≈£≈≈


",0,1,55,NA,2016/8/11 18:17,NA,NA,NA,0,NA,NA,caipu/201001.jpg,1095
121,4745,587,609956,NA,NA,◊Œ»ª—Ú≈≈,0,1,88,NA,2016/8/11 18:19,NA,NA,NA,0,NA,NA,caipu/202002.jpg,1095
122,4748,587,610019,NA,NA,∞◊’∂º¶,0,1,88,NA,2016/8/11 18:19,NA,NA,NA,0,NA,NA,caipu/204002.jpg,1095
123,4751,587,610050,NA,NA,∑¨«—∏ ¿∂,0,1,33,NA,2016/8/11 18:20,NA,NA,NA,0,NA,NA,caipu/301004.jpg,1095
124,4757,587,609951,NA,NA,Ï¡≥¥¥Û∞◊≤À,0,1,29,NA,2016/8/11 18:21,NA,NA,NA,0,NA,NA,caipu/303002.jpg,1095
125,4754,587,610014,NA,NA,Ω”Ò¡º‘µ,0,1,30,NA,2016/8/11 18:21,NA,NA,NA,0,NA,NA,caipu/302003.jpg,1095
126,4759,587,610068,NA,NA,38∂»Ω£ƒœ¥∫ ,0,1,80,NA,2016/8/11 18:22,NA,NA,NA,0,NA,NA,caipu/401001.jpg,1095
127,4768,587,610008,NA,NA,ŒÂ…´≈¥√◊∑π(∆ﬂ…´),0,1,35,NA,2016/8/11 18:23,NA,NA,NA,0,NA,NA,caipu/601002.jpg,1095
128,3807,498,609938,NA,NA,–°√◊ƒœπœ÷‡,0,1,13,NA,2016/8/11 20:04,NA,NA,NA,0,NA,NA,caipu/602004.jpg,1596
129,3805,498,609963,NA,NA,≈Ã–∑’Ùµ∞,0,1,55,NA,2016/8/11 20:04,NA,NA,NA,0,NA,NA,caipu/102003.jpg,1596
130,3810,498,609942,NA,NA,¿±≥¥ˆœ”„,0,1,58,NA,2016/8/11 20:05,NA,NA,NA,0,NA,NA,caipu/103003.jpg,1596
131,3815,498,610014,NA,NA,Ω”Ò¡º‘µ,0,1,30,NA,2016/8/11 20:05,NA,NA,NA,0,NA,NA,caipu/302003.jpg,1596
132,3818,498,610058,NA,NA,≥¨»À∆¯π„ Ω≥¶∑€,0,1,18,NA,2016/8/11 20:11,NA,NA,NA,0,NA,NA,caipu/604002.jpg,1596
133,3819,498,610010,NA,NA,∞◊∑π/–°ÕÎ,0,1,1,NA,2016/8/11 20:12,NA,NA,NA,0,NA,NA,caipu/601004.jpg,1596
134,5752,680,609946,NA,NA,π»µæ–°◊Ø ,0,2,38,NA,2016/8/11 20:45,NA,NA,NA,0,NA,NA,caipu/404002.jpg,1259
135,5751,680,609968,NA,NA,”ÕÏÀ¬È¿±œ∫,0,1,65,NA,2016/8/11 20:45,NA,NA,NA,0,NA,NA,caipu/101003.jpg,1259
136,5753,680,610017,NA,NA,À·¿±≈∫∂°,0,1,33,NA,2016/8/11 20:45,NA,NA,NA,0,NA,NA,caipu/302006.jpg,1259
137,5856,680,610066,NA,NA,¿±≥¥ÃÔ¬›,0,1,35,NA,2016/8/11 20:47,NA,NA,NA,0,NA,NA,caipu/104005.jpg,1259
138,5858,680,610044,NA,NA,ƒæ–ÎÕ„∂π,0,1,32,NA,2016/8/11 20:48,NA,NA,NA,0,NA,NA,caipu/305003.jpg,1259
139,5857,680,610020,NA,NA,"≈›Ω∑∑Ô◊¶


",0,1,58,NA,2016/8/11 20:48,NA,NA,NA,0,NA,NA,caipu/204003.jpg,1259
140,5859,680,610013,NA,NA,∑¨«—Ï¿«Ôø˚,0,1,35,NA,2016/8/11 20:49,NA,NA,NA,0,NA,NA,caipu/302002.jpg,1259
141,5860,680,609974,NA,NA,ƒœπœË€ËΩ–°±˝∏…,0,1,19,NA,2016/8/11 20:50,NA,NA,NA,0,NA,NA,caipu/502004.jpg,1259
142,5861,680,609975,NA,NA,“ª∆∑œ„À÷≈∫,0,1,10,NA,2016/8/11 20:51,NA,NA,NA,0,NA,NA,caipu/502005.jpg,1259
143,5862,680,610011,NA,NA,∞◊∑π/¥ÛÕÎ,0,2,10,NA,2016/8/11 20:55,NA,NA,NA,0,NA,NA,caipu/601005.jpg,1259
144,5863,680,609944,NA,NA,ÀÆ÷Û”„,0,1,65,NA,2016/8/11 20:56,NA,NA,NA,0,NA,NA,caipu/103005.jpg,1259
145,5864,680,609961,NA,NA,Ω™¥–≥¥ª®–∑,0,1,45,NA,2016/8/11 20:56,NA,NA,NA,0,NA,NA,caipu/102001.jpg,1259
146,5865,680,609994,NA,NA,"∂¿º“±°∫…œ œ∫≈£»‚æÌ


",0,1,45,NA,2016/8/11 20:56,NA,NA,NA,0,NA,NA,caipu/201004.jpg,1259
147,5866,680,610025,NA,NA,∑¨«—µ∞Ã¿,0,1,25,NA,2016/8/11 20:57,NA,NA,NA,0,NA,NA,caipu/204008.jpg,1259
148,5867,680,610042,NA,NA,ŒÂ≤ ∂π,0,1,29,NA,2016/8/11 20:58,NA,NA,NA,0,NA,NA,caipu/305001.jpg,1259
149,4773,591,609970,NA,NA,¬È¿±–°¡˙œ∫,0,1,99,NA,2016/8/11 21:21,NA,NA,NA,0,NA,NA,caipu/101006.jpg,1178
150,4769,591,609966,NA,NA,÷• øª‚≤® ø∂Ÿ¡˙œ∫,0,1,175,NA,2016/8/11 21:21,NA,NA,NA,0,NA,NA,caipu/101001.jpg,1178
151,4771,591,609962,NA,NA,µπ¡¢’ÙÀÛ◊”–∑,0,1,169,NA,2016/8/11 21:21,NA,NA,NA,0,NA,NA,caipu/102002.jpg,1178
152,4775,591,609935,NA,NA,…Ω“©—¯…˙÷‡,0,1,19,NA,2016/8/11 21:22,NA,NA,NA,0,NA,NA,caipu/602001.jpg,1178
153,4776,591,609934,NA,NA,«€≤À≥¥—¸ª®,0,1,18,NA,2016/8/11 21:22,NA,NA,NA,0,NA,NA,caipu/203005.jpg,1178
154,4782,591,609981,NA,NA,π‘≤Ë€ËΩ∏Î◊”Ã¿,0,1,48,NA,2016/8/11 21:23,NA,NA,NA,0,NA,NA,caipu/205001.jpg,1178
155,4779,591,609953,NA,NA,¡π∞Ë≤§≤À,0,1,27,NA,2016/8/11 21:23,NA,NA,NA,0,NA,NA,caipu/303004.jpg,1178
156,4783,591,609983,NA,NA,∏…π¯ÃÔº¶,0,1,88,NA,2016/8/11 21:25,NA,NA,NA,0,NA,NA,caipu/205003.jpg,1178
157,3913,1132,609967,NA,NA,œ„À÷¡Ω≥‘¥Ûœ∫,0,1,89,NA,2016/8/11 21:42,NA,NA,NA,0,NA,NA,caipu/101002.jpg,1219
158,3920,1132,609943,NA,NA,∂ÁΩ∑”„Õ∑,0,1,55,NA,2016/8/11 21:44,NA,NA,NA,0,NA,NA,caipu/103004.jpg,1219
159,3921,1132,610062,NA,NA,À‚»ÿ…˙Ú∫,0,1,49,NA,2016/8/11 21:45,NA,NA,NA,0,NA,NA,caipu/104001.jpg,1219
160,3922,1132,610063,NA,NA,À‚œ„¿±ª®º◊,0,1,45,NA,2016/8/11 21:46,NA,NA,NA,0,NA,NA,caipu/104002.jpg,1219
161,3927,1132,609982,NA,NA,"ŒÂœ„Ω¥¬ø»‚


",0,1,52,NA,2016/8/11 21:47,NA,NA,NA,0,NA,NA,caipu/205002.jpg,1219
162,3926,1132,609977,NA,NA,øÏ≥¥ª∆˜≠,0,1,50,NA,2016/8/11 21:47,NA,NA,NA,0,NA,NA,caipu/106002.jpg,1219
